75
0	-2.611609e-03	5.651439e-03	-1.974948e-02	4.624787e-01	-6.611687e-01	5.632958e-01	-1.779527e-01	-1.249360e-06	-1.224857e-04	-7.165681e-05	-2.274608e-02	-1.815976e-01	-3.384317e-02
0	-1.158602e-03	1.343912e-03	-1.945956e-02	9.464449e-01	2.031240e-01	2.423484e-01	-6.519057e-02	-5.621778e-04	7.973123e-04	-4.952591e-04	-1.966218e-01	5.960541e-01	1.106702e+00
0	-4.811796e-03	-4.706744e-03	-1.837851e-02	-4.290175e-02	7.638737e-01	-4.342294e-01	-4.755009e-01	-4.410831e-06	-1.342957e-05	8.374342e-06	-4.161984e-02	1.920303e-03	4.535606e-02
0	5.316910e-03	-2.736187e-04	-2.329884e-02	-7.072463e-01	5.420117e-01	-1.746173e-01	-4.189687e-01	-5.167865e-05	2.782246e-05	5.440236e-05	1.880756e-02	2.493463e-02	-4.093820e-02
0	-5.519950e-03	-2.984295e-03	-2.362225e-02	-2.457754e-01	8.461815e-01	-3.449365e-01	3.234039e-01	1.017674e-05	2.088183e-05	3.396106e-05	-6.328782e-02	5.610013e-03	-8.931838e-02
0	-1.289625e-03	-2.029770e-03	-1.871816e-02	-3.390365e-01	3.626861e-01	-8.520988e-01	1.656521e-01	3.498431e-05	6.407857e-05	-2.906116e-05	-2.420963e-04	-4.931248e-02	-3.442827e-02
0	3.615484e-03	-2.694895e-03	-2.400000e-02	-2.401998e-01	9.107296e-01	3.248606e-01	-8.568049e-02	2.555696e-05	1.958241e-05	-2.545608e-06	-4.336526e-02	-5.224935e-02	-2.100296e-02
0	1.428109e-03	-7.370703e-03	-2.190465e-02	8.172572e-01	-5.149079e-01	-8.035068e-03	-2.586427e-01	-6.598729e-05	-2.897454e-05	-4.294176e-05	-5.433213e-02	-3.290323e-02	-1.561426e-02
0	-6.686058e-03	-3.767557e-03	-2.129265e-02	-5.790668e-01	3.593763e-01	7.223389e-01	-1.172895e-01	-2.722415e-05	-9.089224e-06	-1.753299e-05	-2.459172e-03	-5.738283e-02	-2.000735e-03
0	-7.989723e-03	-6.902871e-03	-2.088234e-02	2.126320e-02	6.796914e-01	4.467888e-01	-5.813324e-01	3.588816e-05	3.819908e-05	3.135096e-05	5.434894e-02	-5.302459e-02	1.522641e-02
0	9.594787e-03	-2.191709e-03	-2.209822e-02	-6.687589e-01	3.898924e-01	-1.569825e-03	-6.330427e-01	1.014323e-05	-4.331744e-05	2.896778e-06	4.560903e-02	-3.345224e-02	2.525920e-02
0	-6.055119e-03	9.128209e-03	-1.988587e-02	-7.247967e-01	3.555055e-01	5.802394e-01	-1.077396e-01	-9.758570e-05	9.217068e-05	5.347201e-06	-8.434095e-02	-5.012011e-02	-1.278216e-01
0	4.596025e-03	-1.338589e-03	-2.049960e-02	4.205917e-01	2.960304e-02	-6.247770e-01	6.571757e-01	-2.434686e-05	-1.303626e-05	3.925384e-08	-4.282521e-03	-6.934835e-03	3.866204e-02
0	-4.759283e-03	9.948814e-04	-2.203440e-02	4.000495e-02	9.609188e-01	-2.679676e-01	-5.681727e-02	-4.062517e-05	6.628251e-05	-8.884927e-05	-4.940556e-02	3.613673e-03	-2.892026e-02
0	-1.740726e-03	6.364672e-03	-2.142718e-02	3.037073e-01	2.499249e-01	6.736743e-01	6.256695e-01	1.507424e-05	-5.603170e-06	4.935735e-05	-2.663783e-02	3.926996e-03	-4.083827e-02
0	-3.151604e-03	1.070746e-02	-1.861976e-02	-2.141359e-02	3.330527e-01	-3.309405e-01	-8.826640e-01	-5.618831e-05	-6.349331e-05	-1.779390e-04	4.382985e-02	9.566092e-02	4.956921e-03
0	1.964706e-03	-8.438752e-03	-1.967697e-02	5.716961e-01	7.088933e-01	-3.701721e-01	-1.833212e-01	2.689897e-05	2.490713e-05	-2.333586e-05	1.257294e-02	4.352493e-02	-3.161632e-03
0	8.552148e-03	-1.284713e-03	-1.865238e-02	1.614031e-01	-3.970211e-01	-6.438088e-01	6.339035e-01	6.309167e-06	1.950587e-05	-7.184205e-05	-6.105164e-02	3.139283e-02	2.594572e-02
0	3.306813e-04	-3.853967e-03	-2.350592e-02	1.350696e-01	-3.053163e-01	8.333909e-01	4.404517e-01	-6.540908e-05	-3.152989e-05	6.761971e-06	1.050171e-02	-3.549277e-02	-2.920115e-02
0	1.357208e-04	-7.734678e-04	-2.211410e-02	7.993974e-01	-1.607690e-01	-2.275367e-01	5.323008e-01	-3.316777e-06	-7.518922e-05	-9.888377e-05	-5.567102e-02	-4.592619e-02	-2.090049e-02
0	4.561537e-03	8.965980e-04	-2.133405e-02	4.682748e-02	-1.282046e-01	1.499855e-01	-9.792217e-01	5.156635e-05	-2.764521e-05	-4.706978e-05	6.649282e-02	-7.525390e-03	2.065164e-02
0	-5.373246e-03	5.364384e-03	-1.856010e-02	-1.319413e-01	1.089816e-01	-1.966574e-01	-9.654224e-01	-4.202777e-03	-1.138987e-02	-2.596536e-03	1.205623e+01	-2.871841e+00	-7.040107e+00
0	-6.569942e-03	-5.045441e-03	-1.972199e-02	1.133490e-01	-6.209596e-01	-6.022881e-01	-4.886820e-01	-6.440514e-05	-2.541036e-05	-1.794516e-05	-2.033025e-02	5.432179e-02	1.040878e-01
0	-1.736698e-03	-6.996116e-03	-2.229615e-02	-1.578082e-01	-8.487862e-01	-4.813718e-01	1.514587e-01	-9.827537e-06	-6.082173e-05	-2.914783e-06	-3.137312e-02	-5.371657e-03	1.498139e-02
0	1.134492e-03	-5.653173e-03	-2.400000e-02	2.385928e-01	1.199797e-01	-4.329462e-01	-8.609506e-01	7.766170e-05	-1.339607e-04	-1.708792e-05	-2.039467e-01	-1.600816e-01	-9.354565e-02
0	-5.026826e-03	7.303087e-04	-2.400000e-02	4.751149e-01	1.039486e-01	1.867499e-01	8.535719e-01	4.070337e-05	2.523486e-05	3.335854e-12	3.518479e-02	-5.675243e-02	3.860449e-03
0	5.914351e-03	-1.322165e-04	-1.922936e-02	-5.560261e-01	-8.573273e-02	7.874584e-01	-2.517818e-01	-1.165930e-05	-1.848500e-05	7.694830e-05	4.747514e-02	-7.564646e-02	-1.351334e-01
0	4.757558e-03	6.751655e-03	-1.931421e-02	-3.875299e-01	-7.600885e-01	-3.191283e-01	-4.126054e-01	-3.984771e-07	-1.938436e-05	5.851097e-05	1.675845e-02	-1.554139e-02	9.816865e-03
0	4.844241e-03	-9.561844e-03	-2.045635e-02	-5.128810e-01	-2.979319e-02	7.014467e-01	4.940020e-01	2.035131e-05	-1.931708e-06	-1.917942e-05	7.190773e-03	-1.654860e-03	-1.262911e-02
0	-2.858999e-03	-9.659596e-03	-2.200269e-02	-1.678625e-01	-9.161029e-02	-7.891337e-01	-5.836933e-01	-7.525299e-06	-4.728200e-06	1.476811e-05	1.854660e-02	-1.505350e-02	1.914169e-02
0	-1.084185e-03	-8.184031e-03	-1.999925e-02	3.761467e-01	-4.543152e-01	2.647841e-01	-7.628898e-01	-3.960336e-05	5.185706e-06	-2.308183e-05	1.128937e-02	4.912370e-02	6.441857e-03
