75
0	-9	9.844800e-03	-1.170960e-02	-1.813680e-02	7.587269e-01	4.113235e-01	-3.417033e-01	-3.720016e-01	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	8.796000e-03	3.885600e-03	1.728760e-02	6.342971e-01	4.964332e-01	-2.443737e-01	-5.399100e-01	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00
0	-9	-7.968000e-04	9.643200e-03	1.609960e-02	8.812410e-01	2.562940e-01	2.930004e-01	-2.681016e-01	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	-2.234400e-03	-7.742400e-03	-9.996800e-03	3.563361e-03	-8.389633e-01	2.360719e-01	-4.903038e-01	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00
0	-9	-9.312000e-03	-4.910400e-03	-1.522400e-03	4.273595e-01	5.341117e-01	7.163874e-01	-1.373959e-01	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	1.072320e-02	5.810400e-03	-9.724000e-04	2.314963e-01	2.314133e-01	-2.764400e-01	-9.035697e-01	0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00
0	-9	-1.284000e-03	3.921600e-03	-2.158640e-02	9.065452e-01	7.629627e-02	-4.002462e-01	-1.102618e-01	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	5.589600e-03	9.172800e-03	-3.608000e-04	2.758651e-02	7.892990e-01	-5.426531e-01	-2.859609e-01	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00
0	-9	-2.644800e-03	-8.656800e-03	2.101880e-02	8.976301e-01	2.359284e-01	3.555985e-01	1.102167e-01	0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00
0	-9	-1.144080e-02	1.024560e-02	-9.917600e-03	5.282407e-01	-4.330874e-01	7.254874e-01	-8.405399e-02	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	-1.198080e-02	2.354400e-03	-4.875200e-03	2.400058e-01	-7.361910e-01	6.288714e-01	-7.029148e-02	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	5.299200e-03	-1.102800e-02	-6.336000e-04	3.270871e-02	-3.473390e-01	-7.248845e-01	5.939934e-01	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
0	-9	-3.048000e-03	3.100800e-03	-1.146200e-02	8.137542e-01	-2.916182e-01	3.429842e-01	-3.675933e-01	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
0	-9	-1.041360e-02	3.158400e-03	4.778400e-03	2.262161e-01	4.380755e-01	8.542407e-01	1.648909e-01	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	9.734400e-03	-1.094400e-03	-8.412800e-03	4.204610e-01	-3.543159e-01	6.415262e-01	5.348990e-01	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00
0	-9	-6.508800e-03	4.401600e-03	-1.699720e-02	7.398968e-01	-5.290689e-01	3.179566e-01	2.674741e-01	0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	1.279200e-03	2.102400e-03	9.988000e-03	3.225235e-01	-6.202731e-01	-1.169923e-01	7.053741e-01	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00
0	-9	3.144000e-03	-1.034160e-02	5.504400e-03	4.065083e-01	4.676715e-01	-4.719694e-02	-7.834582e-01	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0	-9	5.040000e-05	4.154400e-03	3.652000e-03	2.764382e-01	-3.678836e-01	5.091710e-01	-7.273160e-01	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00
0	-9	-9.405600e-03	6.595200e-03	-2.069760e-02	7.120753e-02	-6.966591e-01	-7.361104e-02	-7.100542e-01	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00
0	-9	6.264000e-03	1.042560e-02	-4.826800e-03	8.179764e-01	-3.795828e-01	4.090383e-02	4.303004e-01	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	2.409600e-03	1.148880e-02	1.867360e-02	6.848623e-01	2.825929e-01	-3.474171e-01	5.748097e-01	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
0	-9	5.047200e-03	-9.204000e-03	2.186360e-02	5.868086e-01	-4.062731e-01	5.062863e-01	-4.840165e-01	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	3.453600e-03	2.973600e-03	2.153360e-02	1.211000e-02	7.199630e-01	-5.787904e-01	3.827640e-01	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00
0	-9	-7.800000e-04	6.470400e-03	1.056880e-02	8.220727e-01	3.424698e-01	2.681381e-01	3.674411e-01	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	-2.191200e-03	2.707200e-03	1.904760e-02	3.480532e-01	2.883202e-01	8.005005e-01	-3.936107e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0	-9	9.854400e-03	8.882400e-03	1.874400e-02	4.249916e-01	-2.582920e-01	7.647631e-01	4.096399e-01	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
