75
0	-9	-1.233199e-02	9.210744e-03	1.526800e-02	6.074030e-01	2.263522e-01	7.076642e-01	2.811364e-01	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	-2.547227e-03	1.710117e-03	8.615200e-03	1.425513e-01	5.825141e-01	-6.678434e-01	-4.408419e-01	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	-6.932830e-03	2.836013e-03	2.101880e-02	2.938363e-01	9.472132e-01	8.971738e-02	-9.164130e-02	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
0	-9	4.017457e-03	1.798779e-03	-7.876000e-03	5.082367e-01	3.027529e-01	-2.895305e-01	7.524681e-01	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	-6.589332e-03	-1.485937e-03	-3.212000e-03	2.782070e-01	-1.185137e-01	-5.878302e-01	7.503406e-01	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
0	-9	-2.795996e-03	-1.708559e-03	1.904320e-02	5.469523e-01	5.657724e-01	-5.638387e-01	-2.506604e-01	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	5.138548e-03	-2.418017e-03	-1.723920e-02	7.359264e-01	-2.754515e-02	-6.764689e-01	-6.583969e-03	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
0	-9	6.601371e-04	-8.666246e-03	6.182000e-03	1.844721e-01	-9.469760e-02	8.453429e-01	-4.923391e-01	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00
0	-9	-1.388319e-02	-8.175213e-03	1.689600e-03	2.581221e-01	-2.862554e-02	-6.201169e-01	7.402760e-01	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
0	-9	-9.395101e-03	-6.324677e-03	1.048520e-02	6.749690e-01	-3.640451e-01	-2.829070e-01	-5.760657e-01	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00
0	-9	1.555387e-02	-5.670726e-04	-2.807200e-03	7.924021e-02	-5.733800e-03	-3.892271e-01	9.177093e-01	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
