75
0	1.070587e-02	-1.307764e-02	-2.400000e-02	8.182014e-01	-1.539738e-01	-1.024439e-01	5.443746e-01	-8.430541e-06	-7.900522e-06	3.880539e-06	1.700517e-02	3.056498e-03	-1.223774e-02
0	1.400000e-02	1.265122e-02	-2.098181e-02	5.857843e-01	-3.960517e-01	2.777665e-01	-6.502658e-01	1.672436e-06	-8.303111e-06	2.980410e-06	5.458376e-03	3.216754e-03	-2.673276e-04
0	1.008295e-02	1.324965e-02	-2.111791e-02	3.686375e-01	8.142435e-01	3.172774e-01	3.169370e-01	8.288139e-06	6.931046e-06	1.499210e-06	-6.771536e-03	-1.693058e-02	-1.137013e-02
0	-3.094290e-03	-1.082027e-02	-2.400000e-02	4.783726e-01	8.704325e-01	1.018506e-01	5.597509e-02	2.470733e-05	-1.347978e-05	2.023172e-06	-1.660066e-02	1.212915e-03	-5.807554e-03
0	-1.270380e-02	-8.552536e-03	-2.249351e-02	3.341618e-01	7.165458e-02	-9.387150e-01	4.489665e-02	1.962964e-06	-1.238578e-06	-1.191987e-05	-3.207695e-02	-1.457658e-02	4.427251e-02
0	1.399731e-02	4.393665e-03	-2.400000e-02	4.675466e-01	-5.317373e-01	5.303094e-01	-4.662911e-01	6.880790e-06	3.646222e-06	4.224478e-09	-1.739704e-03	-2.456446e-02	7.407527e-03
0	3.930241e-03	1.597786e-03	-2.400000e-02	8.759824e-01	-3.123408e-01	-1.234440e-01	3.462074e-01	-4.347041e-06	-1.847984e-06	-1.176761e-07	2.512654e-03	1.140079e-02	2.008331e-03
0	1.014701e-02	8.831899e-03	-2.336761e-02	1.198918e-02	-7.957925e-01	4.628010e-01	3.903662e-01	-2.929744e-05	5.000374e-06	2.168216e-07	1.939048e-03	1.006144e-02	3.134429e-03
0	1.114436e-03	-1.390251e-02	-2.201361e-02	-3.612345e-02	7.040960e-02	1.902584e-01	-9.785394e-01	1.004736e-06	9.420787e-06	1.143412e-05	-7.933583e-03	-3.443677e-03	-1.166748e-02
0	-1.307271e-02	9.974880e-03	-2.400000e-02	9.625928e-01	-1.925072e-01	3.739168e-02	-1.869705e-01	-6.849993e-05	-6.178823e-05	5.219467e-07	-1.728070e-01	1.050153e-01	-6.621072e-03
0	-1.391852e-02	1.349245e-02	-2.314224e-02	-4.667762e-01	4.913022e-01	-7.073833e-01	-2.008759e-01	-1.933799e-06	-1.274581e-05	-2.375466e-05	-2.517718e-02	-1.807979e-02	-4.032433e-02
0	6.715017e-03	-1.175368e-02	-2.180820e-02	-6.815454e-01	3.338368e-01	4.034819e-01	-5.111273e-01	-1.273928e-05	-1.178182e-05	6.843865e-06	-9.394004e-03	-2.297848e-02	4.928356e-03
0	-2.977984e-03	2.679648e-03	-2.400000e-02	-9.501712e-01	7.459428e-02	2.368875e-02	-3.017439e-01	-4.106293e-06	-8.628009e-06	-2.883684e-06	3.209442e-02	1.029783e-02	-1.367565e-02
0	-7.539866e-03	6.265988e-03	-2.307712e-02	5.160460e-01	3.761179e-01	-4.280759e-01	6.395177e-01	1.335868e-05	-6.536061e-06	6.425374e-06	1.185966e-02	-8.093936e-03	-8.477825e-03
